date,gt,lq
2005-01-21 11:00:00,j95t10tqq/j95t10tqq_flc.fits,j95t10tqq/j95t10tqq_flt.fits
2005-01-21 20:37:15,j97c53v4q/j97c53v4q_flc.fits,j97c53v4q/j97c53v4q_flt.fits
2005-01-22 04:22:46,j95t07waq/j95t07waq_flc.fits,j95t07waq/j95t07waq_flt.fits
2005-01-22 05:38:32,j95t07wdq/j95t07wdq_flc.fits,j95t07wdq/j95t07wdq_flt.fits
2005-01-22 06:11:25,j95t07whq/j95t07whq_flc.fits,j95t07whq/j95t07whq_flt.fits
2005-01-22 22:12:01,j97c62y2q/j97c62y2q_flc.fits,j97c62y2q/j97c62y2q_flt.fits
2005-01-23 04:22:55,j95t09zuq/j95t09zuq_flc.fits,j95t09zuq/j95t09zuq_flt.fits
2005-01-23 05:37:37,j95t09zyq/j95t09zyq_flc.fits,j95t09zyq/j95t09zyq_flt.fits
2005-01-23 06:10:30,j95t09a3q/j95t09a3q_flc.fits,j95t09a3q/j95t09a3q_flt.fits
2005-01-23 07:13:34,j95t09a5q/j95t09a5q_flc.fits,j95t09a5q/j95t09a5q_flt.fits
2005-01-23 08:49:30,j95t09abq/j95t09abq_flc.fits,j95t09abq/j95t09abq_flt.fits
2005-01-23 10:42:20,j95t09ajq/j95t09ajq_flc.fits,j95t09ajq/j95t09ajq_flt.fits
2005-01-23 18:25:15,j95t08b4q/j95t08b4q_flc.fits,j95t08b4q/j95t08b4q_flt.fits
2005-01-23 18:42:04,j95t08b6q/j95t08b6q_flc.fits,j95t08b6q/j95t08b6q_flt.fits
2005-01-24 10:26:16,j95t01c5q/j95t01c5q_flc.fits,j95t01c5q/j95t01c5q_flt.fits
2005-01-24 10:42:51,j95t01c8q/j95t01c8q_flc.fits,j95t01c8q/j95t01c8q_flt.fits
2005-01-24 12:18:51,j95t01ciq/j95t01ciq_flc.fits,j95t01ciq/j95t01ciq_flt.fits
2005-01-24 13:38:16,j95t01cwq/j95t01cwq_flc.fits,j95t01cwq/j95t01cwq_flt.fits
2005-01-24 15:14:16,j95t01deq/j95t01deq_flc.fits,j95t01deq/j95t01deq_flt.fits
2005-01-24 15:47:26,j95t01dkq/j95t01dkq_flc.fits,j95t01dkq/j95t01dkq_flt.fits
2005-01-25 04:05:54,j97008fjq/j97008fjq_flc.fits,j97008fjq/j97008fjq_flt.fits
2005-01-25 05:27:10,j97008fnq/j97008fnq_flc.fits,j97008fnq/j97008fnq_flt.fits
2005-01-25 12:08:11,j95t25gkq/j95t25gkq_flc.fits,j95t25gkq/j95t25gkq_flt.fits
2005-01-25 14:02:09,j95t25gpq/j95t25gpq_flc.fits,j95t25gpq/j95t25gpq_flt.fits
2005-01-25 15:13:10,j95t25grq/j95t25grq_flc.fits,j95t25grq/j95t25grq_flt.fits
2005-01-25 22:03:09,j95t26h9q/j95t26h9q_flc.fits,j95t26h9q/j95t26h9q_flt.fits
2005-01-25 23:42:56,j95t26hdq/j95t26hdq_flc.fits,j95t26hdq/j95t26hdq_flt.fits
2005-01-26 02:54:29,j95t27hqq/j95t27hqq_flc.fits,j95t27hqq/j95t27hqq_flt.fits
2005-01-26 12:01:28,j95t29izq/j95t29izq_flc.fits,j95t29izq/j95t29izq_flt.fits
2005-01-26 16:50:21,j95t30k7q/j95t30k7q_flc.fits,j95t30k7q/j95t30k7q_flt.fits
2005-01-26 17:15:21,j95t30keq/j95t30keq_flc.fits,j95t30keq/j95t30keq_flt.fits
2005-01-26 18:29:51,j95t30knq/j95t30knq_flc.fits,j95t30knq/j95t30knq_flt.fits
2005-01-26 18:54:51,j95t30ksq/j95t30ksq_flc.fits,j95t30ksq/j95t30ksq_flt.fits
2005-01-26 22:02:43,j95t31l1q/j95t31l1q_flc.fits,j95t31l1q/j95t31l1q_flt.fits
2005-01-27 02:26:25,j95t32lbq/j95t32lbq_flc.fits,j95t32lbq/j95t32lbq_flt.fits
2005-01-27 04:01:55,j95t32lfq/j95t32lfq_flc.fits,j95t32lfq/j95t32lfq_flt.fits
2005-01-27 07:29:42,j97003ltq/j97003ltq_flc.fits,j97003ltq/j97003ltq_flt.fits
2005-01-27 08:37:21,j97003lvq/j97003lvq_flc.fits,j97003lvq/j97003lvq_flt.fits
2005-01-27 13:26:05,j97004mbq/j97004mbq_flc.fits,j97004mbq/j97004mbq_flt.fits
2005-01-27 13:39:51,j97004mdq/j97004mdq_flc.fits,j97004mdq/j97004mdq_flt.fits
2005-01-27 15:14:57,j97004mjq/j97004mjq_flc.fits,j97004mjq/j97004mjq_flt.fits
2005-01-27 18:14:46,j97007mtq/j97007mtq_flc.fits,j97007mtq/j97007mtq_flt.fits
2005-01-27 18:28:32,j97007mvq/j97007mvq_flc.fits,j97007mvq/j97007mvq_flt.fits
2005-01-27 19:55:26,j97007mzq/j97007mzq_flc.fits,j97007mzq/j97007mzq_flt.fits
2005-01-27 20:09:16,j97007n1q/j97007n1q_flc.fits,j97007n1q/j97007n1q_flt.fits
2005-01-28 05:47:59,j95t15p9q/j95t15p9q_flc.fits,j95t15p9q/j95t15p9q_flt.fits
2005-01-28 07:33:38,j95t15pjq/j95t15pjq_flc.fits,j95t15pjq/j95t15pjq_flt.fits
2005-01-28 07:50:19,j95t15plq/j95t15plq_flc.fits,j95t15plq/j95t15plq_flt.fits
2005-01-28 09:26:23,j95t15pwq/j95t15pwq_flc.fits,j95t15pwq/j95t15pwq_flt.fits
2005-01-30 10:53:28,j95t14bfq/j95t14bfq_flc.fits,j95t14bfq/j95t14bfq_flt.fits
2005-01-30 12:22:24,j95t14bjq/j95t14bjq_flc.fits,j95t14bjq/j95t14bjq_flt.fits
2005-01-30 13:59:12,j95t14bnq/j95t14bnq_flc.fits,j95t14bnq/j95t14bnq_flt.fits
2005-01-30 15:35:14,j95t14brq/j95t14brq_flc.fits,j95t14brq/j95t14brq_flt.fits
2005-01-30 19:52:58,j97005c1q/j97005c1q_flc.fits,j97005c1q/j97005c1q_flt.fits
2005-01-30 23:07:27,j97005awq/j97005awq_flc.fits,j97005awq/j97005awq_flt.fits
2005-02-01 07:24:21,j91606ihq/j91606ihq_flc.fits,j91606ihq/j91606ihq_flt.fits
2005-02-01 11:45:41,j97006ixq/j97006ixq_flc.fits,j97006ixq/j97006ixq_flt.fits
2005-02-01 12:13:17,j97006j1q/j97006j1q_flc.fits,j97006j1q/j97006j1q_flt.fits
2005-02-01 13:20:43,j97006j3q/j97006j3q_flc.fits,j97006j3q/j97006j3q_flt.fits
2005-02-01 13:34:33,j97006j5q/j97006j5q_flc.fits,j97006j5q/j97006j5q_flt.fits
2005-02-01 16:33:30,j97009jfq/j97009jfq_flc.fits,j97009jfq/j97009jfq_flt.fits
2005-02-01 16:47:16,j97009jhq/j97009jhq_flc.fits,j97009jhq/j97009jhq_flt.fits
2005-02-01 18:23:16,j97009jnq/j97009jnq_flc.fits,j97009jnq/j97009jnq_flt.fits
2005-02-02 15:33:40,j95t05onq/j95t05onq_flc.fits,j95t05onq/j95t05onq_flt.fits
2005-02-02 17:09:36,j95t05orq/j95t05orq_flc.fits,j95t05orq/j95t05orq_flt.fits
2005-02-02 18:45:35,j95t05oxq/j95t05oxq_flc.fits,j95t05oxq/j95t05oxq_flt.fits
2005-02-02 19:02:14,j95t05ozq/j95t05ozq_flc.fits,j95t05ozq/j95t05ozq_flt.fits
2005-02-02 20:21:34,j95t05p3q/j95t05p3q_flc.fits,j95t05p3q/j95t05p3q_flt.fits
2005-02-04 06:00:55,j95t12wmq/j95t12wmq_flc.fits,j95t12wmq/j95t12wmq_flt.fits
2005-02-04 06:16:47,j95t12woq/j95t12woq_flc.fits,j95t12woq/j95t12woq_flt.fits
2005-02-04 10:29:54,j95t12wyq/j95t12wyq_flc.fits,j95t12wyq/j95t12wyq_flt.fits
2005-02-04 12:05:51,j95t12x0q/j95t12x0q_flc.fits,j95t12x0q/j95t12x0q_flt.fits
2005-02-04 15:22:14,j97010xcq/j97010xcq_flc.fits,j97010xcq/j97010xcq_flt.fits
2005-02-04 16:29:39,j97010xeq/j97010xeq_flc.fits,j97010xeq/j97010xeq_flt.fits
2005-02-04 16:57:15,j97010xiq/j97010xiq_flc.fits,j97010xiq/j97010xiq_flt.fits
2005-02-04 20:12:06,j97011xuq/j97011xuq_flc.fits,j97011xuq/j97011xuq_flt.fits
2005-02-04 21:47:31,j97011y7q/j97011y7q_flc.fits,j97011y7q/j97011y7q_flt.fits
2005-02-05 08:29:51,j97012zsq/j97012zsq_flc.fits,j97012zsq/j97012zsq_flt.fits
2005-02-05 10:18:42,j97012a1q/j97012a1q_flc.fits,j97012a1q/j97012a1q_flt.fits
2005-02-05 13:31:25,j97013adq/j97013adq_flc.fits,j97013adq/j97013adq_flt.fits
2005-02-05 15:06:29,j97013ajq/j97013ajq_flc.fits,j97013ajq/j97013ajq_flt.fits
2005-02-05 18:05:25,j97014atq/j97014atq_flc.fits,j97014atq/j97014atq_flt.fits
2005-02-05 23:06:58,j97015bkq/j97015bkq_flc.fits,j97015bkq/j97015bkq_flt.fits
2005-02-06 00:28:13,j97015boq/j97015boq_flc.fits,j97015boq/j97015boq_flt.fits
2005-02-06 07:17:35,j91604d1q/j91604d1q_flc.fits,j91604d1q/j91604d1q_flt.fits
2005-02-06 09:54:03,j91605dcq/j91605dcq_flc.fits,j91605dcq/j91605dcq_flt.fits
2005-02-06 10:05:44,j91605ddq/j91605ddq_flc.fits,j91605ddq/j91605ddq_flt.fits
2005-02-06 10:17:45,j91605dfq/j91605dfq_flc.fits,j91605dfq/j91605dfq_flt.fits
2005-02-07 10:08:45,j96r23bhq/j96r23bhq_flc.fits,j96r23bhq/j96r23bhq_flt.fits
2005-02-08 10:02:38,j97002i3q/j97002i3q_flc.fits,j97002i3q/j97002i3q_flt.fits
2005-02-08 10:16:24,j97002i5q/j97002i5q_flc.fits,j97002i5q/j97002i5q_flt.fits
2005-02-08 10:30:14,j97002i7q/j97002i7q_flc.fits,j97002i7q/j97002i7q_flt.fits
2005-02-08 11:37:39,j97002i9q/j97002i9q_flc.fits,j97002i9q/j97002i9q_flt.fits
2005-02-08 11:51:29,j97002ibq/j97002ibq_flc.fits,j97002ibq/j97002ibq_flt.fits
2005-02-08 12:05:15,j97002idq/j97002idq_flc.fits,j97002idq/j97002idq_flt.fits
2005-02-08 14:50:25,j97016ilq/j97016ilq_flc.fits,j97016ilq/j97016ilq_flt.fits
2005-02-08 15:18:01,j97016ipq/j97016ipq_flc.fits,j97016ipq/j97016ipq_flt.fits
2005-02-08 16:53:01,j97016ivq/j97016ivq_flc.fits,j97016ivq/j97016ivq_flt.fits
2005-02-08 21:13:14,j97017jgq/j97017jgq_flc.fits,j97017jgq/j97017jgq_flt.fits
2005-02-09 13:13:28,j97018l7q/j97018l7q_flc.fits,j97018l7q/j97018l7q_flt.fits
2005-02-09 13:27:14,j97018l9q/j97018l9q_flc.fits,j97018l9q/j97018l9q_flt.fits
2005-02-09 15:02:19,j97018lfq/j97018lfq_flc.fits,j97018lfq/j97018lfq_flt.fits
2005-02-09 15:16:05,j97018lhq/j97018lhq_flc.fits,j97018lhq/j97018lhq_flt.fits
2005-02-09 21:55:13,j90t20n1q/j90t20n1q_flc.fits,j90t20n1q/j90t20n1q_flt.fits
2005-02-11 10:34:32,j91k20tdq/j91k20tdq_flc.fits,j91k20tdq/j91k20tdq_flt.fits
2005-02-11 23:13:59,j90t40wlq/j90t40wlq_flc.fits,j90t40wlq/j90t40wlq_flt.fits
2005-02-11 23:29:42,j90t40wpq/j90t40wpq_flc.fits,j90t40wpq/j90t40wpq_flt.fits
2005-02-13 02:40:46,j90t70c2q/j90t70c2q_flc.fits,j90t70c2q/j90t70c2q_flt.fits
2005-02-13 06:23:30,j90o36cpq/j90o36cpq_flc.fits,j90o36cpq/j90o36cpq_flt.fits
2005-02-13 06:46:26,j90o36ctq/j90o36ctq_flc.fits,j90o36ctq/j90o36ctq_flt.fits
2005-02-13 12:05:47,j95t02doq/j95t02doq_flc.fits,j95t02doq/j95t02doq_flt.fits
2005-02-13 15:25:00,j95t02dvq/j95t02dvq_flc.fits,j95t02dvq/j95t02dvq_flt.fits
2005-02-13 16:44:21,j95t02dxq/j95t02dxq_flc.fits,j95t02dxq/j95t02dxq_flt.fits
2005-02-14 02:40:53,j90t90aaq/j90t90aaq_flc.fits,j90t90aaq/j90t90aaq_flt.fits
2005-02-14 03:44:29,j90t90adq/j90t90adq_flc.fits,j90t90adq/j90t90adq_flt.fits
2005-02-15 00:47:29,j90t80eyq/j90t80eyq_flc.fits,j90t80eyq/j90t80eyq_flt.fits
2005-02-16 20:11:39,j91k30l9q/j91k30l9q_flc.fits,j91k30l9q/j91k30l9q_flt.fits
2005-02-16 20:22:14,j91k30lcq/j91k30lcq_flc.fits,j91k30lcq/j91k30lcq_flt.fits
2005-02-16 21:23:38,j91k30lfq/j91k30lfq_flc.fits,j91k30lfq/j91k30lfq_flt.fits
2005-02-16 21:35:03,j91k30ljq/j91k30ljq_flc.fits,j91k30ljq/j91k30ljq_flt.fits
2005-02-17 15:08:12,j90i18osq/j90i18osq_flc.fits,j90i18osq/j90i18osq_flt.fits
2005-02-18 01:48:01,j92gd4q2q/j92gd4q2q_flc.fits,j92gd4q2q/j92gd4q2q_flt.fits
2005-02-18 03:21:23,j92gc5q8q/j92gc5q8q_flc.fits,j92gc5q8q/j92gc5q8q_flt.fits
2005-02-19 01:57:06,j92gb8vwq/j92gb8vwq_flc.fits,j92gb8vwq/j92gb8vwq_flt.fits
2005-02-19 16:16:09,j90o35yeq/j90o35yeq_flc.fits,j90o35yeq/j90o35yeq_flt.fits
2005-02-19 17:52:05,j90o35ymq/j90o35ymq_flc.fits,j90o35ymq/j90o35ymq_flt.fits
2005-02-20 01:42:36,j92ga6zjq/j92ga6zjq_flc.fits,j92ga6zjq/j92ga6zjq_flt.fits
2005-02-20 01:55:19,j92gb6zlq/j92gb6zlq_flc.fits,j92gb6zlq/j92gb6zlq_flt.fits
2005-02-28 19:50:56,j94rb2fcq/j94rb2fcq_flc.fits,j94rb2fcq/j94rb2fcq_flt.fits
2005-03-02 21:27:18,j8xi9dpbq/j8xi9dpbq_flc.fits,j8xi9dpbq/j8xi9dpbq_flt.fits
2005-03-03 08:42:54,j8xi84qyq/j8xi84qyq_flc.fits,j8xi84qyq/j8xi84qyq_flt.fits
2005-03-03 08:54:54,j8xi84r1q/j8xi84r1q_flc.fits,j8xi84r1q/j8xi84r1q_flt.fits
2005-03-03 19:43:14,j90i30slq/j90i30slq_flc.fits,j90i30slq/j90i30slq_flt.fits
2005-03-03 19:55:59,j90i30snq/j90i30snq_flc.fits,j90i30snq/j90i30snq_flt.fits
2005-03-03 20:08:44,j90i30spq/j90i30spq_flc.fits,j90i30spq/j90i30spq_flt.fits
2005-03-03 23:07:36,j8xi4esvq/j8xi4esvq_flc.fits,j8xi4esvq/j8xi4esvq_flt.fits
2005-03-05 18:42:06,j90r0bcxq/j90r0bcxq_flc.fits,j90r0bcxq/j90r0bcxq_flt.fits
2005-03-05 18:54:06,j90r0bd0q/j90r0bd0q_flc.fits,j90r0bd0q/j90r0bd0q_flt.fits
2005-03-05 20:02:28,j90r0bdaq/j90r0bdaq_flc.fits,j90r0bdaq/j90r0bdaq_flt.fits
2005-03-06 23:04:30,j8xi6winq/j8xi6winq_flc.fits,j8xi6winq/j8xi6winq_flt.fits
2005-03-08 02:29:24,j8xi9ifmq/j8xi9ifmq_flc.fits,j8xi9ifmq/j8xi9ifmq_flt.fits
2005-03-11 16:26:36,j8xi97w7q/j8xi97w7q_flc.fits,j8xi97w7q/j8xi97w7q_flt.fits
2005-03-11 16:38:36,j8xi97w9q/j8xi97w9q_flc.fits,j8xi97w9q/j8xi97w9q_flt.fits
2005-03-11 18:26:22,j8xi7uwqq/j8xi7uwqq_flc.fits,j8xi7uwqq/j8xi7uwqq_flt.fits
2005-03-12 11:56:21,j90r0da7q/j90r0da7q_flc.fits,j90r0da7q/j90r0da7q_flt.fits
2005-03-12 16:38:15,j8xi57biq/j8xi57biq_flc.fits,j8xi57biq/j8xi57biq_flt.fits
2005-03-12 16:50:15,j8xi57blq/j8xi57blq_flc.fits,j8xi57blq/j8xi57blq_flt.fits
2005-03-12 18:03:03,j8xi58bqq/j8xi58bqq_flc.fits,j8xi58bqq/j8xi58bqq_flt.fits
2005-03-12 18:26:10,j8xi58c2q/j8xi58c2q_flc.fits,j8xi58c2q/j8xi58c2q_flt.fits
2005-03-12 21:20:42,j90i59clq/j90i59clq_flc.fits,j90i59clq/j90i59clq_flt.fits
2005-03-12 21:32:15,j90i59cmq/j90i59cmq_flc.fits,j90i59cmq/j90i59cmq_flt.fits
2005-03-13 10:05:39,j97112fzq/j97112fzq_flc.fits,j97112fzq/j97112fzq_flt.fits
2005-03-13 16:21:30,j97112gmq/j97112gmq_flc.fits,j97112gmq/j97112gmq_flt.fits
2005-03-13 16:54:25,j97112gqq/j97112gqq_flc.fits,j97112gqq/j97112gqq_flt.fits
2005-03-14 13:01:01,j8xi3sc7q/j8xi3sc7q_flc.fits,j8xi3sc7q/j8xi3sc7q_flt.fits
2005-03-14 14:48:04,j8xi3tcwq/j8xi3tcwq_flc.fits,j8xi3tcwq/j8xi3tcwq_flt.fits
2005-03-14 16:34:24,j95t06d7q/j95t06d7q_flc.fits,j95t06d7q/j95t06d7q_flt.fits
2005-03-14 17:54:17,j95t06daq/j95t06daq_flc.fits,j95t06daq/j95t06daq_flt.fits
2005-03-14 19:34:43,j95t06deq/j95t06deq_flc.fits,j95t06deq/j95t06deq_flt.fits
2005-03-15 23:12:12,j8xi54hzq/j8xi54hzq_flc.fits,j8xi54hzq/j8xi54hzq_flt.fits
2005-03-16 00:31:24,j8xi54i2q/j8xi54i2q_flc.fits,j8xi54i2q/j8xi54i2q_flt.fits
2005-03-16 19:59:19,j8xi53mmq/j8xi53mmq_flc.fits,j8xi53mmq/j8xi53mmq_flt.fits
2005-03-16 21:13:36,j8xi53mqq/j8xi53mqq_flc.fits,j8xi53mqq/j8xi53mqq_flt.fits
2005-03-16 23:02:35,j97113n5q/j97113n5q_flc.fits,j97113n5q/j97113n5q_flt.fits
2005-03-16 23:05:33,j97113n6q/j97113n6q_flc.fits,j97113n6q/j97113n6q_flt.fits
2005-03-17 02:01:52,j97113niq/j97113niq_flc.fits,j97113niq/j97113niq_flt.fits
2005-03-17 05:43:28,j97113pbq/j97113pbq_flc.fits,j97113pbq/j97113pbq_flt.fits
2005-03-17 10:31:20,j97128qeq/j97128qeq_flc.fits,j97128qeq/j97128qeq_flt.fits
2005-03-17 16:38:22,j97114r0q/j97114r0q_flc.fits,j97114r0q/j97114r0q_flt.fits
2005-03-17 21:23:18,j97114rhq/j97114rhq_flc.fits,j97114rhq/j97114rhq_flt.fits
2005-03-18 01:16:20,j97115s6q/j97115s6q_flc.fits,j97115s6q/j97115s6q_flt.fits
2005-03-18 03:48:39,j97115seq/j97115seq_flc.fits,j97115seq/j97115seq_flt.fits
2005-03-18 07:34:07,j97115suq/j97115suq_flc.fits,j97115suq/j97115suq_flt.fits
2005-03-18 18:19:03,j97116vpq/j97116vpq_flc.fits,j97116vpq/j97116vpq_flt.fits
2005-03-19 00:39:09,j97116wjq/j97116wjq_flc.fits,j97116wjq/j97116wjq_flt.fits
2005-03-19 02:25:18,j97117wrq/j97117wrq_flc.fits,j97117wrq/j97117wrq_flt.fits
2005-03-19 05:27:30,j97117x3q/j97117x3q_flc.fits,j97117x3q/j97117x3q_flt.fits
2005-03-19 07:03:36,j97117x9q/j97117x9q_flc.fits,j97117x9q/j97117x9q_flt.fits
2005-03-19 09:12:37,j97117xjq/j97117xjq_flc.fits,j97117xjq/j97117xjq_flt.fits
2005-03-19 14:43:20,j8xi4uytq/j8xi4uytq_flc.fits,j8xi4uytq/j8xi4uytq_flt.fits
2005-03-19 14:55:20,j8xi4uywq/j8xi4uywq_flc.fits,j8xi4uywq/j8xi4uywq_flt.fits
2005-03-19 16:09:27,j8xi51z4q/j8xi51z4q_flc.fits,j8xi51z4q/j8xi51z4q_flt.fits
2005-03-19 20:25:09,j97118zlq/j97118zlq_flc.fits,j97118zlq/j97118zlq_flt.fits
2005-03-19 21:28:17,j97118znq/j97118znq_flc.fits,j97118znq/j97118znq_flt.fits
2005-03-19 22:01:12,j97118zrq/j97118zrq_flc.fits,j97118zrq/j97118zrq_flt.fits
2005-03-20 04:25:24,j97129atq/j97129atq_flc.fits,j97129atq/j97129atq_flt.fits
2005-03-20 12:55:33,j8xi30c9q/j8xi30c9q_flc.fits,j8xi30c9q/j8xi30c9q_flt.fits
2005-03-20 14:31:28,j8xi32chq/j8xi32chq_flc.fits,j8xi32chq/j8xi32chq_flt.fits
2005-03-20 14:54:35,j8xi32ckq/j8xi32ckq_flc.fits,j8xi32ckq/j8xi32ckq_flt.fits
2005-03-20 16:19:52,j8xi4rcwq/j8xi4rcwq_flc.fits,j8xi4rcwq/j8xi4rcwq_flt.fits
2005-03-20 16:43:52,j8xi4rd3q/j8xi4rd3q_flc.fits,j8xi4rd3q/j8xi4rd3q_flt.fits
2005-03-20 20:14:00,j97107dbq/j97107dbq_flc.fits,j97107dbq/j97107dbq_flt.fits
2005-03-21 13:27:53,j96h05cvq/j96h05cvq_flc.fits,j96h05cvq/j96h05cvq_flt.fits
2005-03-21 16:37:27,j8xz07dyq/j8xz07dyq_flc.fits,j8xz07dyq/j8xz07dyq_flt.fits
2005-03-21 18:25:24,j8xz04e8q/j8xz04e8q_flc.fits,j8xz04e8q/j8xz04e8q_flt.fits
2005-03-21 20:28:30,j97130eeq/j97130eeq_flc.fits,j97130eeq/j97130eeq_flt.fits
2005-03-21 23:04:35,j97130emq/j97130emq_flc.fits,j97130emq/j97130emq_flt.fits
2005-03-22 01:04:02,j97119ewq/j97119ewq_flc.fits,j97119ewq/j97119ewq_flt.fits
2005-03-22 07:04:28,j97119fiq/j97119fiq_flc.fits,j97119fiq/j97119fiq_flt.fits
2005-03-22 16:07:13,j8xi7rh2q/j8xi7rh2q_flc.fits,j8xi7rh2q/j8xi7rh2q_flt.fits
2005-03-22 20:28:18,j97120hoq/j97120hoq_flc.fits,j97120hoq/j97120hoq_flt.fits
2005-03-23 01:13:01,j97120idq/j97120idq_flc.fits,j97120idq/j97120idq_flt.fits
2005-03-23 02:16:04,j97120ifq/j97120ifq_flc.fits,j97120ifq/j97120ifq_flt.fits
2005-03-23 02:48:59,j97120ijq/j97120ijq_flc.fits,j97120ijq/j97120ijq_flt.fits
2005-03-23 05:27:58,j97131ixq/j97131ixq_flc.fits,j97131ixq/j97131ixq_flt.fits
2005-03-23 07:36:51,j97131j7q/j97131j7q_flc.fits,j97131j7q/j97131j7q_flt.fits
2005-03-23 12:52:31,j8xiaxkwq/j8xiaxkwq_flc.fits,j8xiaxkwq/j8xiaxkwq_flt.fits
2005-03-23 20:26:28,j97121mdq/j97121mdq_flc.fits,j97121mdq/j97121mdq_flt.fits
2005-03-23 21:27:31,j97121mfq/j97121mfq_flc.fits,j97121mfq/j97121mfq_flt.fits
2005-03-23 23:36:23,j97121mwq/j97121mwq_flc.fits,j97121mwq/j97121mwq_flt.fits
2005-03-24 02:15:21,j97121n4q/j97121n4q_flc.fits,j97121n4q/j97121n4q_flt.fits
2005-03-24 02:48:16,j97121n8q/j97121n8q_flc.fits,j97121n8q/j97121n8q_flt.fits
2005-03-25 05:26:22,j97103qrq/j97103qrq_flc.fits,j97103qrq/j97103qrq_flt.fits
2005-03-25 10:02:11,j8xi8yrqq/j8xi8yrqq_flc.fits,j8xi8yrqq/j8xi8yrqq_flt.fits
2005-03-25 11:50:05,j8xi9osdq/j8xi9osdq_flc.fits,j8xi9osdq/j8xi9osdq_flt.fits
2005-03-25 19:54:17,j97122z8q/j97122z8q_flc.fits,j97122z8q/j97122z8q_flt.fits
2005-03-25 20:23:50,j97122zbq/j97122zbq_flc.fits,j97122zbq/j97122zbq_flt.fits
2005-03-26 10:13:46,j8xi2vbpq/j8xi2vbpq_flc.fits,j8xi2vbpq/j8xi2vbpq_flt.fits
2005-03-26 11:14:16,j8xi98byq/j8xi98byq_flc.fits,j8xi98byq/j8xi98byq_flt.fits
2005-03-26 20:22:56,j97132d4q/j97132d4q_flc.fits,j97132d4q/j97132d4q_flt.fits
2005-03-26 21:24:39,j97132d6q/j97132d6q_flc.fits,j97132d6q/j97132d6q_flt.fits
2005-03-26 21:57:34,j97132daq/j97132daq_flc.fits,j97132daq/j97132daq_flt.fits
2005-03-27 03:48:21,j97133e0q/j97133e0q_flc.fits,j97133e0q/j97133e0q_flt.fits
2005-03-27 08:36:50,j8xiaof3q/j8xiaof3q_flc.fits,j8xiaof3q/j8xiaof3q_flt.fits
2005-03-27 09:37:40,j8xiapfgq/j8xiapfgq_flc.fits,j8xiapfgq/j8xiapfgq_flt.fits
2005-03-27 09:48:47,j8xiapfjq/j8xiapfjq_flc.fits,j8xiapfjq/j8xiapfjq_flt.fits
2005-03-27 11:48:43,j8xiavgbq/j8xiavgbq_flc.fits,j8xiavgbq/j8xiavgbq_flt.fits
2005-03-27 13:00:22,j8xiaugpq/j8xiaugpq_flc.fits,j8xiaugpq/j8xiaugpq_flt.fits
2005-03-27 13:24:22,j8xiaugwq/j8xiaugwq_flc.fits,j8xiaugwq/j8xiaugwq_flt.fits
2005-03-27 14:36:38,j8xiaqhaq/j8xiaqhaq_flc.fits,j8xiaqhaq/j8xiaqhaq_flt.fits
2005-03-27 21:56:26,j97111j5q/j97111j5q_flc.fits,j97111j5q/j97111j5q_flt.fits
2005-03-27 23:03:45,j90i53jbq/j90i53jbq_flc.fits,j90i53jbq/j90i53jbq_flt.fits
2005-03-28 06:47:09,j8xiaybkq/j8xiaybkq_flc.fits,j8xiaybkq/j8xiaybkq_flt.fits
2005-03-28 06:59:09,j8xiaybnq/j8xiaybnq_flc.fits,j8xiaybnq/j8xiaybnq_flt.fits
2005-03-28 14:48:04,j8xi73dcq/j8xi73dcq_flc.fits,j8xi73dcq/j8xi73dcq_flt.fits
2005-03-29 06:35:19,j96r25jfq/j96r25jfq_flc.fits,j96r25jfq/j96r25jfq_flt.fits
2005-03-29 09:47:51,j8xiazjvq/j8xiazjvq_flc.fits,j8xiazjvq/j8xiazjvq_flt.fits
2005-03-29 09:59:51,j8xiazjxq/j8xiazjxq_flc.fits,j8xiazjxq/j8xiazjxq_flt.fits
2005-03-29 10:11:51,j8xiazjzq/j8xiazjzq_flc.fits,j8xiazjzq/j8xiazjzq_flt.fits
2005-03-29 13:11:40,j8xib0kdq/j8xib0kdq_flc.fits,j8xib0kdq/j8xib0kdq_flt.fits
2005-03-29 14:24:31,j8xib1kiq/j8xib1kiq_flc.fits,j8xib1kiq/j8xib1kiq_flt.fits
2005-03-29 14:47:38,j8xib1klq/j8xib1klq_flc.fits,j8xib1klq/j8xib1klq_flt.fits
2005-03-29 16:35:42,j8xi33l6q/j8xi33l6q_flc.fits,j8xi33l6q/j8xi33l6q_flt.fits
2005-03-29 17:59:36,j8xi55lnq/j8xi55lnq_flc.fits,j8xi55lnq/j8xi55lnq_flt.fits
2005-03-30 18:41:23,j97124s7q/j97124s7q_flc.fits,j97124s7q/j97124s7q_flt.fits
2005-03-30 20:16:52,j97124sdq/j97124sdq_flc.fits,j97124sdq/j97124sdq_flt.fits
2005-03-30 21:19:51,j97124sfq/j97124sfq_flc.fits,j97124sfq/j97124sfq_flt.fits
2005-03-30 23:28:42,j97124spq/j97124spq_flc.fits,j97124spq/j97124spq_flt.fits
2005-03-31 01:04:36,j97124svq/j97124svq_flc.fits,j97124svq/j97124svq_flt.fits
2005-03-31 02:10:51,j97106syq/j97106syq_flc.fits,j97106syq/j97106syq_flt.fits
